protein	pval	beta	se	pval_fdr	dummy_ref	dummy_alt	sample_size
P48023	0.6129938591048502	5.833856870505043	11.533816350540969	0.7972195291385874	A	G	300
P48047	0.1087522956949976	7.681463037836038	4.789460025472623	0.3202272739164193	A	G	300
P48052	0.3531643671086333	5.389036626517326	5.804218470029975	0.6077654348184378	A	G	300
P48060	0.2647298982133886	-11.060635439672849	9.917350434178314	0.5286979478347318	A	G	300
P48061	0.1330895402459836	-10.52613157397261	7.007940208613938	0.3606257393863804	A	G	300
P48165	0.5357721045295023	3.063950618800904	4.948088927022139	0.751315562808774	A	G	300
P48169	0.04016205495301	-10.51924306844572	5.12614121324164	0.1707618086138896	A	G	300
P48304	0.3436984170545618	5.029389741165508	5.311522018750489	0.6024789531838198	A	G	300
P48307	0.0013569357406443	30.23522492905447	9.437719377607957	0.0119385822241626	A	G	300
P48357	0.1578213036626143	17.56530595984651	12.43616877231379	0.3987324141081064	A	G	300
P48431	0.5516511604380577	-8.85501476661562	14.875184575004786	0.763322140994584	A	G	300
P48436	0.969239118701083	0.3233790427631223	8.385819909434334	0.9821006447855416	A	G	300
P48507	0.6927371196994077	2.2885396238743083	5.791669770587202	0.843046483820341	A	G	300
P48546	0.0306947537975665	-15.818439012080017	7.319936843205495	0.1445429993604016	A	G	300
P48643	0.2831273103025594	5.805366404581175	5.408790795748941	0.5498769105011809	A	G	300
P48668	0.0858649471487508	-8.171604283486266	4.757500579901652	0.2783701560726982	A	G	300
P48730	0.0240817989540335	6.263161626697802	2.7764435419374447	0.1214919281090884	A	G	300
P48740	0.0053859717156325	29.614215001305407	10.641133093406234	0.0376373765104366	A	G	300
P48745	0.595847644846713	4.004421374902119	7.5500813969161475	0.7836429403859743	A	G	300
P48775	0.0534674819417066	14.1581247741691	7.331538873862283	0.2052280088721747	A	G	300
P48960	0.4974552797528292	7.028229807284532	10.358495051753586	0.7239918599275098	A	G	300
P49023	0.5572198542568719	2.0276064811467163	3.454326291153045	0.7666402321757037	A	G	300
P49069	0.0053653076035204	13.77494631119207	4.947468281950474	0.0375828861148275	A	G	300
P49137	0.5579509878254632	2.4850218350421738	4.241464468966783	0.7666402321757037	A	G	300
P49223	0.7116555427634969	-1.6827931378380174	4.552598367416926	0.8540965893570585	A	G	300
P49354	0.143927054685794	9.68167987431602	6.625287854271836	0.3737883911285718	A	G	300
P49366	0.0083825631146739	17.690739030706816	6.71054572550405	0.053113810971719	A	G	300
P49441	0.739038103528673	1.826208747114457	5.482012729424604	0.8690540661864952	A	G	300
P49454	0.002817270041096	17.4577898164831	5.844584056314025	0.0225458788768257	A	G	300
P49593	0.6887060521549202	2.1388761317973874	5.339026021323918	0.8410160444584122	A	G	300
P49662	0.950607207334832	-0.1695998370661921	2.737941996269248	0.9729439400194796	A	G	300
P49715	0.749943424460314	-2.429406823637334	7.622530216700695	0.8762338971394309	A	G	300
P49747	0.7909899280590884	2.641153927177654	9.965665014014949	0.8997349622163051	A	G	300
P49755	0.0610502822604273	-12.620684971606764	6.737747774277415	0.2243117918021486	A	G	300
P49756	0.9743612587963544	0.2028300360486013	6.311039106172554	0.9842488526595328	A	G	300
P49757	0.1439030516159308	4.89195183235358	3.3474199401629363	0.3737883911285718	A	G	300
P49763	0.5315381691854315	8.705335673224033	13.91385064096953	0.7493354209414311	A	G	300
P49765	0.9312493060078796	0.9544116130611884	11.062676465824072	0.9652871621181748	A	G	300
P49767	0.0530835182456267	12.3386836011997	6.37908324940824	0.2042911156725634	A	G	300
P49771	0.2093303981534476	13.338019572455126	10.62444330738419	0.4732616818933595	A	G	300
P49788	0.0169673399303991	21.725174789990565	9.099874786574	0.092986116203932	A	G	300
P49789	0.619801314590271	1.6759041963818586	3.377940438521199	0.8000175165347686	A	G	300
P49792	0.3836669492876818	-6.649964309575145	7.63346163543161	0.6335167658956012	A	G	300
P49862	0.5196567390670885	6.677721945804326	10.371152566257487	0.739005518410402	A	G	300
P49908	0.0986407575581129	17.42551809665928	10.551460615596367	0.3017064427510447	A	G	300
P50053	0.0017083350237196	20.801664925190465	6.631604417589003	0.0146335677545013	A	G	300
P50120	0.6772156728054497	2.3766697342944023	5.70950330909569	0.8336059756699192	A	G	300
P50135	0.0001184660428221	23.93294452751748	6.217513700364388	0.0015729059594697	A	G	300
P50225	0.6459870028526298	-1.2512092560111672	2.7239033852662526	0.8146546926468023	A	G	300
P50452	0.465679083254972	-2.720139395319903	3.7286320036201697	0.7026077490639324	A	G	300
P50453	0.3503465557443386	-7.535579140917386	8.068786353791111	0.6075359128205087	A	G	300
P50454	0.0164392517254903	6.002248042867749	2.501963775304737	0.0911177500761995	A	G	300
P50461	0.0225838444174966	-8.623462263272808	3.781553187973217	0.1163446376428705	A	G	300
P50502	0.0325312715204494	10.320738090663	4.827690413270233	0.1498798803016288	A	G	300
P50552	0.0895224688690078	5.755197692273708	3.389553473781961	0.2851637203559125	A	G	300
P50579	0.85163572360928	0.83107699331856	4.443507076113348	0.933093754187062	A	G	300
P50583	0.456900705071554	3.409483061974857	4.5828852252925865	0.6947459445674177	A	G	300
P50591	0.1749849879529671	17.702082798883165	13.051178535469573	0.4234723693542808	A	G	300
P50749	0.7206866642588479	1.0390975291633309	2.906231323490457	0.8595997558816829	A	G	300
P50895	0.6186374601777087	6.70981059965039	13.479406511170192	0.7999892905643707	A	G	300
P50897	0.4522323671440095	4.031501922468992	5.363189756030275	0.6915266794114431	A	G	300
P50914	0.6527562250664152	2.3305553705149213	5.179742804449124	0.8197338492772995	A	G	300
P50995	0.7226679079844618	-1.4920350180631592	4.2041535498277005	0.8612455973980468	A	G	300
P51161	0.2019356276161122	7.347694959493601	5.758127692017536	0.4625610866118174	A	G	300
P51452	0.8619292150479242	0.6145911918198887	3.533780769390876	0.9387379706021576	A	G	300
P51460	0.0994870699804861	-11.710204612867484	7.1085302277646445	0.3032310723875136	A	G	300
P51511	0.73034920590929	-2.4944575832061746	7.237422410157401	0.8663417324572995	A	G	300
P51531	0.0377631361163843	7.624398459636684	3.670134765688752	0.1634164749569756	A	G	300
P51580	0.4404224169980075	3.092482154682443	4.008505442340459	0.6814493854883013	A	G	300
P51617	0.1246688722987393	5.6449251109460175	3.676354389873872	0.3478106742928533	A	G	300
P51649	0.5520668901939532	3.464986623367444	5.826779767705604	0.7635199648035881	A	G	300
P51671	0.0735473518948723	20.79259871306417	11.61974809011937	0.2524463159634806	A	G	300
P51687	0.0059754129986543	15.014668618485285	5.461612232373908	0.0410686620448687	A	G	300
P51688	0.0898837817675989	11.388512223723628	6.71488079211297	0.2851791246058539	A	G	300
P51692	0.4001918743453568	1.808744012800704	2.1499940745456465	0.6460157055797909	A	G	300
P51693	7.336436753533757e-06	-26.44381616773864	5.897784157057168	0.0001530695125505	A	G	300
P51808	0.5206767098974556	3.2322463077466423	5.032279457461137	0.7400957029734637	A	G	300
P51815	0.1978435888244852	-7.932517272119815	6.1601277810496375	0.4566361643064731	A	G	300
P51858	0.4120795254896795	-2.944759416056423	3.590120960137972	0.6563164089178593	A	G	300
P51888	0.8259698007225047	2.327938770511237	10.587635511141109	0.9187577257846292	A	G	300
P51948	0.9267098617066104	-0.5190596807020315	5.642865701816413	0.9636594895140652	A	G	300
P52179	0.0001894332638659	33.31815886978172	8.92600547607331	0.0022959940404659	A	G	300
P52209	0.2566907474901252	6.147458765977161	5.4198566063718125	0.521439734573162	A	G	300
P52564	0.8258529817462293	-0.6846705560540669	3.1118088357752924	0.9187577257846292	A	G	300
P52630	0.5281212607354775	2.1549355265964723	3.4157801626882582	0.7474534305301588	A	G	300
P52758	2.1876251767461069e-13	42.579495535584456	5.8035520199111925	5.325044284396149e-11	A	G	300
P52788	0.8092249593887466	1.081265388961672	4.478661639441242	0.9106543268109036	A	G	300
P52789	0.8705270051830495	-0.5251600409434526	3.222055911715921	0.9437683961920688	A	G	300
P52798	0.0308728025348629	25.34244317602749	11.739632855928877	0.1445429993604016	A	G	300
P52799	0.8894747594515501	-1.062669158307758	7.646815180477927	0.9487134506754724	A	G	300
P52823	0.0290854859789211	13.14582138735621	6.023766273989014	0.1397347114217574	A	G	300
P52848	0.5157183363062824	-3.395077722816488	5.223521384821753	0.736597110914151	A	G	300
P52888	0.0385401190572913	17.194813787602527	8.310432700194886	0.1654488156971145	A	G	300
P52943	0.002761378684112	21.543698442560963	7.197730909540486	0.0222203502377166	A	G	300
P53367	0.920218456430338	0.3607534435227928	3.601823908510996	0.9594286543430672	A	G	300
P53384	0.363056218504559	-4.415615260280402	4.85468813210627	0.6177118830682952	A	G	300
P53420	0.3181050611215423	-5.61205055732404	5.621272209277535	0.5802647940121508	A	G	300
P53539	0.7035668346560945	2.2787184343914606	5.988589287317328	0.849226381809582	A	G	300
P53582	0.7134919178995855	2.986807052427185	8.134661893819917	0.854143398436348	A	G	300
P53634	0.076041389797804	12.70183695476998	7.159467294176812	0.2570797449066961	A	G	300
P53674	0.0958057965514214	7.753669043963388	4.655358626699789	0.295945551680404	A	G	300
P53814	0.3498309942118237	1.823447486655636	1.9503840229489084	0.6075359128205087	A	G	300
P53985	0.0912390625205731	9.72822443461216	5.76010330757596	0.2878621904510782	A	G	300
P53990	0.6644889685368185	1.277113012854538	2.944530131357172	0.8277067279727278	A	G	300
P54105	0.3529583288387189	8.601638612000853	9.260361479235405	0.6077654348184378	A	G	300
P54108	0.0222112176685335	-42.77755589446536	18.70681603713428	0.1148300297518342	A	G	300
P54252	0.2926173780110511	4.001010368766369	3.801806559186548	0.5576186604422274	A	G	300
P54274	0.1251993594170673	-10.740910000455088	7.005045446109721	0.3480041214555097	A	G	300
P54277	0.3806957254724781	4.45723058073208	5.084592421913766	0.6325042261728022	A	G	300
P54284	0.1565700157561155	4.784877457758059	3.3774758611929947	0.3969974097427199	A	G	300
P54296	0.4439969657667028	-3.945792098561397	5.154790509915708	0.6843879350947434	A	G	300
P54315	9.751483467893712e-05	21.1783664460775	5.434958009533833	0.0013662283790126	A	G	300
P54317	0.2302728126910137	-2.029972058643388	1.6921278951083836	0.4952958409465492	A	G	300
P54577	0.9122833055382816	0.2651915085039835	2.4073529477203657	0.9564894240765688	A	G	300
P54652	0.0034858163698926	23.176264590254352	7.933563396446208	0.0268656190407817	A	G	300
P54687	0.0016760952376223	29.65179278368267	9.43624673790203	0.0143996299679257	A	G	300
P54709	0.3999627561498827	-4.806115162404944	5.710092792322698	0.6460157055797909	A	G	300
P54727	0.5482541179153461	3.372893440832049	5.6179465527162415	0.7603452941436435	A	G	300
P54760	0.8251957005311127	3.153900520631262	14.279612418222486	0.9187577257846292	A	G	300
P54764	0.0351459922482853	26.484577134115327	12.571759144992631	0.1569746840324791	A	G	300
P54819	0.4917284009360317	2.3772347349941483	3.457482228618702	0.7203303205286603	A	G	300
P55000	0.1692473202014103	14.522973292444362	10.565033519998718	0.4161375608655888	A	G	300
P55008	0.5154910363435925	3.030240642494304	4.659675688950228	0.736597110914151	A	G	300
P55010	0.0897599753476654	6.884514463597394	4.057674113083264	0.2851791246058539	A	G	300
P55011	0.2469355012976255	-9.818570983935215	8.480186438380661	0.511559290276854	A	G	300
P55039	0.3354892477325114	4.270828174255717	4.434385469432778	0.5949994490750854	A	G	300
P55058	5.629901966910015e-06	-45.6799316856804	10.062030900265109	0.0001218143973729	A	G	300
P55082	0.5863697957195687	-2.770468443774313	5.091797914613968	0.7790285367632813	A	G	300
P55083	0.662455129017467	5.115201819683717	11.717977054648845	0.8258776917883146	A	G	300
P55103	0.0005555272113431	33.15259841966248	9.60263873058943	0.0056343575844902	A	G	300
P55145	0.6218544286530401	1.4439022078648431	2.927478490687674	0.8012513392569608	A	G	300
P55210	0.8968926679020692	0.3967600153706849	3.061711428351418	0.9512107113556144	A	G	300
P55211	0.3261259890504834	4.101939120065044	4.177353127322571	0.585503389069737	A	G	300
P55259	0.1103788154577011	-8.227677041739122	5.153594881113607	0.3229564890888772	A	G	300
P55273	0.9311829273209437	0.3206973657220638	3.713639462707055	0.9652871621181748	A	G	300
P55283	0.8049400383454711	-1.391130427134006	5.633044498073715	0.9084265022337276	A	G	300
P55285	0.892081269248265	-0.9106278329849026	6.712023502743215	0.9496244123448184	A	G	300
P55291	0.3987057827734375	6.329811182647731	7.500354775701787	0.6456208608802559	A	G	300
P55769	0.4367689057219286	-2.876632573217893	3.699083115870629	0.6800650179177791	A	G	300
P55773	0.0003748587924049	32.83673535181694	9.23111704853739	0.0042605546016136	A	G	300
P55774	0.0002309934041443	24.72298623333037	6.713713367096207	0.0027652939897766	A	G	300
P55789	0.122016682665731	6.258566877048113	4.04727920825134	0.3433629384071293	A	G	300
P55808	0.1876321486426508	12.898916302249232	9.789585144114078	0.4395136376785749	A	G	300
P55809	0.5373976486414211	2.7950858013045647	4.53193700508167	0.7521507099576382	A	G	300
P55957	0.1110226584753491	6.331160109831266	3.972833208291152	0.3233272037951094	A	G	300
P56159	0.1173988831048216	18.48387800022482	11.804860931449609	0.3352122556688015	A	G	300
P56192	0.2567032996631999	3.941581804772508	3.4751549804854456	0.521439734573162	A	G	300
P56279	0.5117127913978526	1.5846347214163097	2.4149646778035136	0.7352127224767715	A	G	300
P56470	0.0339267903626306	14.970988046219118	7.058654596626303	0.1536436506189829	A	G	300
P56645	0.3397487745553169	2.6774539454194306	2.804610031827764	0.5981954011308503	A	G	300
P56851	0.4689025788279475	-5.95231715547121	8.218415514208214	0.7052854957551157	A	G	300
P57078	0.7047973918257378	-1.8556037704903496	4.897958239972121	0.8493041177900083	A	G	300
P57087	0.3180687682338143	10.61225207088456	10.628892852879146	0.5802647940121508	A	G	300
P57771	0.748858642410981	-1.4159628422846091	4.422883923026549	0.8753165644187576	A	G	300
P58107	0.8120587538295514	-0.8567285057726663	3.603167327198253	0.9112580575700172	A	G	300
P58294	0.5554364503746552	-3.4942523947038744	5.926143870272228	0.7659949013384258	A	G	300
P58417	0.1553413744113179	-11.296127245141886	7.949894669744621	0.3949104914320797	A	G	300
P58499	0.2324098142361609	12.077351919497824	10.113559171120286	0.4963542911523346	A	G	300
P58546	0.1180423321078507	9.40057795270206	6.014277369271137	0.33606398838892	A	G	300
P59282	0.6245561064303935	-2.1271403202429315	4.346394362877541	0.802558137011087	A	G	300
P59665	0.4991378247426624	4.173438808383189	6.175124163366163	0.7247842680644576	A	G	300
P59780	9.118013666352832e-05	17.787013422327316	4.5456931994798255	0.001292898928127	A	G	300
P59901	0.2152114233223354	-6.79383263217381	5.481717188653743	0.4791406764668762	A	G	300
P60484	0.4467705701463959	3.218021566256015	4.229730988874947	0.6879371826028584	A	G	300
P60568	0.6103129266324155	-2.1722946073685585	4.262520139231807	0.7948069379972855	A	G	300
P60763	0.5476347071486526	-3.439169983880169	5.719479289368888	0.759924455858059	A	G	300
P60880	0.0609425064035853	12.414291015824688	6.624798106940165	0.2241978100817035	A	G	300
P61026	0.0618136902977642	8.221554019519926	4.402132605563367	0.2262256563449394	A	G	300
P61218	0.734309288292578	2.014217873419223	5.934663305279537	0.8682625247565535	A	G	300
P61244	0.2700350885176754	3.087993762277684	2.7996780081153307	0.5338577731014078	A	G	300
P61266	0.6685898327646769	-3.797882096990291	8.871811335350769	0.8299833835553001	A	G	300
P61328	0.2024244904710507	-11.053888609120811	8.671930724415814	0.4630242260500698	A	G	300
P61366	0.2272373860974981	-7.867902470506537	6.515829587821166	0.4920388471392082	A	G	300
P61457	1.207086427401022e-06	28.774319494130875	5.927385408640361	3.176485994989537e-05	A	G	300
P61764	0.9473842556337632	-0.3095318787647327	4.690450934399586	0.972008925432463	A	G	300
P61769	0.0761955472259492	21.10861908393832	11.904250676012197	0.2573031138115579	A	G	300
P61812	0.7127900286056961	2.4299658790725114	6.601166439727268	0.8540965893570585	A	G	300
P61916	0.0936316563952199	22.19899652702204	13.240925722214346	0.2918869459236257	A	G	300
P61978	0.6589247583686766	1.137740703752646	2.577583576433286	0.8239380219156269	A	G	300
P62072	0.0036325812064391	17.817149205411592	6.126054262764531	0.0278963802983409	A	G	300
P62166	0.0069601490873658	35.073792576399214	12.996334568228558	0.0461011235469285	A	G	300
P62330	0.0050723859282896	8.977072735363375	3.2033510956718696	0.0359622313022668	A	G	300
P62736	0.019039346328466	21.979683502784905	9.373959966232194	0.1018570157975259	A	G	300
P62760	2.802954284581022e-05	41.4496877454113	9.895097034744996	0.0004704003006682	A	G	300
P62834	0.1047064523983957	-8.125531619706265	5.008177807144287	0.3130628448571295	A	G	300
P63010	0.0007965989977537	15.728311679730998	4.689455711719774	0.0077821594395938	A	G	300
P63098	0.0290338437878666	14.783902321167108	6.772204077028392	0.1397164047847748	A	G	300
P63146	0.7523979872359041	-2.4150775967575524	7.655271941636693	0.8773129092427506	A	G	300
P63172	0.2001997142592754	4.120331032124146	3.2165389678574203	0.4604593427963334	A	G	300
P63211	0.9430743825080928	-0.4259136751418452	5.964649841842691	0.9708700436914764	A	G	300
P63241	0.4765067531914004	6.652636803111918	9.344480665813954	0.7090556424208255	A	G	300
P63313	0.7603380351636071	0.8561882445700306	2.806834829049905	0.8816782059201653	A	G	300
P68106	0.0984349088281004	4.291543379278688	2.59701784337477	0.301392420007213	A	G	300
P68400	3.17870664945649e-05	-21.694267703998992	5.214628918400683	0.0005212647706487	A	G	300
P78310	0.2355367153089501	7.108122343959916	5.992262693605744	0.498552714070611	A	G	300
P78317	0.9543817245146526	-0.2684068143942156	4.69199910267882	0.9747374186389162	A	G	300
P78318	0.2263842844244143	4.152970442155397	3.432986098999812	0.4912841714737846	A	G	300
P78324	0.4643288443653639	6.402976254495113	8.750374069056914	0.7012950126118035	A	G	300
P78325	0.4315877524454787	8.431702418966061	10.720842780360892	0.6749474307533081	A	G	300
P78333	0.0995544671070269	11.451150986774568	6.952659339523128	0.3032310723875136	A	G	300
P78352	0.0588004821740538	6.404707528668592	3.389304128593095	0.2183801560717781	A	G	300
P78358	0.122153192801569	-10.035010825700798	6.491796681671499	0.3434162427077796	A	G	300
P78362	0.1377247682408678	4.682913123334032	3.1549273106687417	0.3667220127908613	A	G	300
P78380	0.5000459781124369	3.0047209382501863	4.455283775845944	0.7250996904289122	A	G	300
P78395	0.6125945392107474	-5.345126559094426	10.555701547084674	0.7970550775209768	A	G	300
P78410	0.3979154046897898	7.165341979133167	8.476182951047381	0.6456208608802559	A	G	300
P78423	0.1503836898530235	-15.435557360006149	10.732720452727843	0.38673590261065	A	G	300
P78524	0.8187592684651753	1.7270139793795896	7.536902628044748	0.9153757555512124	A	G	300
P78539	0.2458770103170189	-10.5562785462438	9.096930271063528	0.5104525565998665	A	G	300
P78540	0.3043413799186888	-6.362842330690995	6.194549040087219	0.5656508296886409	A	G	300
P78552	0.0548642226426176	29.43990945404594	15.333685948687286	0.2100372140748178	A	G	300
P78556	2.2063151540490025e-05	16.511177633280738	3.891467014179941	0.0003882317207817	A	G	300
P78560	0.700436611053703	1.2634073668350152	3.2838707079647227	0.8478314629730421	A	G	300
P80075	0.9270740677631	-0.5437993498287209	5.94142660608714	0.9636951430377276	A	G	300
P80098	0.0055652533570405	20.67092650957912	7.456092881927736	0.0386130761423166	A	G	300
P80162	0.000896124668927	15.511227755321272	4.670286072368235	0.0086104610458413	A	G	300
P80188	0.5844271988480632	-4.854130167342996	8.87523998753039	0.7780819725775718	A	G	300
P80303	0.0414594006808382	15.59340944765814	7.647929200780696	0.1740912053972786	A	G	300
P80370	0.0096914943793358	17.277031152062836	6.679316526709542	0.0598495879112893	A	G	300
P80511	0.4306443237918704	-2.338997066299757	2.9679330841035068	0.6741222238992783	A	G	300
P81534	0.0001045982863282	26.691830674198552	6.8799229931551045	0.0014193932826646	A	G	300
P82980	1.8032587865128533e-08	30.857978988244348	5.481099231415246	9.57694348255281e-07	A	G	300
P84022	0.3189847449507822	3.9277508050964087	3.94136278354519	0.5802647940121508	A	G	300
P85299	0.7363171627393396	-1.777990995490191	5.280099784982379	0.8684415660155943	A	G	300
P98073	0.00060449196086	15.966594997653823	4.655539264151181	0.0060677698201789	A	G	300
P98082	0.1759777389111042	4.298017786189703	3.1760852026977644	0.4237683226375394	A	G	300
P98095	0.369900746725163	-8.46992553724308	9.446091256206495	0.6240423095881475	A	G	300
P98160	0.6036314269149987	6.104872840106352	11.758559262225832	0.7906759632370902	A	G	300
P98161	0.0371271898310407	27.410954922346416	13.150760751019522	0.161622237699657	A	G	300
P98164	0.6604524750496537	-3.8013993809814255	8.65353637224643	0.8251418646792293	A	G	300
P98170	0.1380561090367612	6.805940701430879	4.58909276316685	0.3669679835340126	A	G	300
Q00653	0.1417456779685168	9.272385627936956	6.310659210909538	0.3709838718566182	A	G	300
Q00722	0.8100170642845497	0.6504269769573933	2.70555785504	0.9110742567482364	A	G	300
Q00796	0.0251455444746561	9.943104131626429	4.440552108569672	0.1253415280042158	A	G	300
Q00872	0.6721459402828343	-2.104546670104427	4.972881497477188	0.8308668182675238	A	G	300
Q00994	0.0363014973944244	-15.061232935984323	7.194166293692995	0.1596937859775808	A	G	300
Q01151	0.0243663319431642	22.245256049242947	9.881056780394	0.1225026774629649	A	G	300
Q01201	0.0989835165846747	-13.221179216860378	8.013799372607386	0.302122102344655	A	G	300
Q01344	0.6137909516114064	3.773207903549197	7.476591178072244	0.7974972070958654	A	G	300
Q01432	0.0044607691395078	14.978041259247844	5.267290382256867	0.032547419360748	A	G	300
Q01459	3.213042965715262e-05	60.84800917850106	14.634607566475347	0.0005214054723807	A	G	300
Q01469	0.2055959994410519	4.886394932048964	3.860417751762148	0.4677148865789038	A	G	300
Q01484	0.8243188763631422	1.055569670130217	4.754955712602243	0.9187577257846292	A	G	300
Q01543	0.0158044477407384	6.294745404980376	2.608247459749223	0.0881007478066734	A	G	300
Q01581	0.0227361658904738	-12.502457999360406	5.488736236028639	0.1167176459860702	A	G	300
Q01638	0.83268366221116	1.8197395971072183	8.613705955911897	0.921663121378855	A	G	300
Q01780	0.0458455659527141	-9.758481635345216	4.88702976379605	0.1849653289335329	A	G	300
Q01826	0.7789972851826859	-1.5227098855143255	5.426118674871789	0.89338479388246	A	G	300
Q01973	0.2520516252655902	-13.164758215268654	11.493787157306038	0.5162992969149993	A	G	300
Q02083	0.8568825243124513	1.1762338040976923	6.522168091346069	0.9354260722072516	A	G	300
Q02127	0.609309171564558	3.8844020389373193	7.600679813180219	0.79443640873204	A	G	300
Q02223	0.1304508525717284	16.806287639756444	11.112870760765954	0.3555558468462073	A	G	300
Q02246	0.9193965410891326	1.0204867492974767	10.084469284983392	0.9591276059004844	A	G	300
Q02487	0.9337627351761985	-0.9219300497580772	11.092664723401825	0.9671733670576862	A	G	300
Q02641	0.2513559575222662	7.426998672531289	6.474800877915922	0.5159597694466195	A	G	300
Q02643	0.2338438933739812	-5.070636688613127	4.2591946518173485	0.4978556942750722	A	G	300
